Y,λ_ets_min,λ_ets_Q1,λ_ets_mean,λ_ets_Q3,λ_ets_max,λ_product_min,λ_product_Q1,λ_product_mean,λ_product_Q3,λ_product_max,BF-BOF_b_min,BF-BOF_b_Q1,BF-BOF_b_mean,BF-BOF_b_Q3,BF-BOF_b_max,BF-BOF_cap,BF-BOF_g_min,BF-BOF_g_Q1,BF-BOF_g_mean,BF-BOF_g_Q3,BF-BOF_g_max,BF-BOF_bank_min,BF-BOF_bank_Q1,BF-BOF_bank_mean,BF-BOF_bank_Q3,BF-BOF_bank_max,BF-BOF_netto_emiss_min,BF-BOF_netto_emiss_Q1,BF-BOF_netto_emiss_mean,BF-BOF_netto_emiss_Q3,BF-BOF_netto_emiss_max,BF-BlendH2-BOF_b_min,BF-BlendH2-BOF_b_Q1,BF-BlendH2-BOF_b_mean,BF-BlendH2-BOF_b_Q3,BF-BlendH2-BOF_b_max,BF-BlendH2-BOF_cap,BF-BlendH2-BOF_g_min,BF-BlendH2-BOF_g_Q1,BF-BlendH2-BOF_g_mean,BF-BlendH2-BOF_g_Q3,BF-BlendH2-BOF_g_max,BF-BlendH2-BOF_bank_min,BF-BlendH2-BOF_bank_Q1,BF-BlendH2-BOF_bank_mean,BF-BlendH2-BOF_bank_Q3,BF-BlendH2-BOF_bank_max,BF-BlendH2-BOF_netto_emiss_min,BF-BlendH2-BOF_netto_emiss_Q1,BF-BlendH2-BOF_netto_emiss_mean,BF-BlendH2-BOF_netto_emiss_Q3,BF-BlendH2-BOF_netto_emiss_max,HDRI-EAF_b_min,HDRI-EAF_b_Q1,HDRI-EAF_b_mean,HDRI-EAF_b_Q3,HDRI-EAF_b_max,HDRI-EAF_cap,HDRI-EAF_g_min,HDRI-EAF_g_Q1,HDRI-EAF_g_mean,HDRI-EAF_g_Q3,HDRI-EAF_g_max,HDRI-EAF_bank_min,HDRI-EAF_bank_Q1,HDRI-EAF_bank_mean,HDRI-EAF_bank_Q3,HDRI-EAF_bank_max,HDRI-EAF_netto_emiss_min,HDRI-EAF_netto_emiss_Q1,HDRI-EAF_netto_emiss_mean,HDRI-EAF_netto_emiss_Q3,HDRI-EAF_netto_emiss_max,trader_b_min,trader_b_Q1,trader_b_mean,trader_b_Q3,trader_b_max,trader_g_min,trader_g_Q1,trader_g_mean,trader_g_Q3,trader_g_max,trader_bank_min,trader_bank_Q1,trader_bank_mean,trader_bank_Q3,trader_bank_max,trader_netto_emiss_min,trader_netto_emiss_Q1,trader_netto_emiss_mean,trader_netto_emiss_Q3,trader_netto_emiss_max,BF-BlendNG-BOF_b_min,BF-BlendNG-BOF_b_Q1,BF-BlendNG-BOF_b_mean,BF-BlendNG-BOF_b_Q3,BF-BlendNG-BOF_b_max,BF-BlendNG-BOF_cap,BF-BlendNG-BOF_g_min,BF-BlendNG-BOF_g_Q1,BF-BlendNG-BOF_g_mean,BF-BlendNG-BOF_g_Q3,BF-BlendNG-BOF_g_max,BF-BlendNG-BOF_bank_min,BF-BlendNG-BOF_bank_Q1,BF-BlendNG-BOF_bank_mean,BF-BlendNG-BOF_bank_Q3,BF-BlendNG-BOF_bank_max,BF-BlendNG-BOF_netto_emiss_min,BF-BlendNG-BOF_netto_emiss_Q1,BF-BlendNG-BOF_netto_emiss_mean,BF-BlendNG-BOF_netto_emiss_Q3,BF-BlendNG-BOF_netto_emiss_max,fringe_b_min,fringe_b_Q1,fringe_b_mean,fringe_b_Q3,fringe_b_max,fringe_e_min,fringe_e_Q1,fringe_e_mean,fringe_e_Q3,fringe_e_max,fringe_g_min,fringe_g_Q1,fringe_g_mean,fringe_g_Q3,fringe_g_max,fringe_π_MAC_min,fringe_π_MAC_Q1,fringe_π_MAC_mean,fringe_π_MAC_Q3,fringe_π_MAC_max,fringe_bank_min,fringe_bank_Q1,fringe_bank_mean,fringe_bank_Q3,fringe_bank_max,fringe_netto_emiss_min,fringe_netto_emiss_Q1,fringe_netto_emiss_mean,fringe_netto_emiss_Q3,fringe_netto_emiss_max
2034,46.8546,156.957825,201.96390000000002,252.3028,447.7386,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,-110.7706,-105.584825,-87.9948,-62.201975000000004,29.4559,0.0,0.0,0.0,0.0,0.0,0.0,393.56225,789.45085,1200.7893250000002,1816.6293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,691.267,782.9231500000001,808.71475,826.304825,831.4906,691.267,782.9231500000001,808.71475,826.304825,831.4906,0.0,0.0,0.0,0.0,0.0,1931.4188,21674.67295,35886.647899999996,56009.41039999999,176373.646,0.0,0.0,0.0,0.0,12.5955,691.267,782.9231500000001,808.71475,826.304825,831.4906
2035,58.1956,170.3416,216.10025000000002,269.964025,464.2042,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,-111.7787,-107.71052499999999,-93.88605,-70.14855,10.4786,0.0,0.0,0.0,0.0,0.0,0.0,288.239025,680.83715,1114.3575500000002,1827.1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,649.2617,729.8863000000001,753.62205,767.4465250000001,771.5147,649.2617,729.8863000000001,753.62205,767.4465250000001,771.5147,0.0,0.0,0.0,0.0,0.0,2784.6947,23858.580125,38398.262449999995,59930.069124999995,177181.8061,0.0,0.0,0.0,0.0,12.5955,649.2617,729.8863000000001,753.62205,767.4465250000001,771.5147
2036,69.9078,183.94885,231.22725,288.8615,480.6699,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,-113.6495,-109.7835,-96.2212,-79.35849999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.92249999999999,567.2654,1017.3384,1819.9813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,598.752,678.111775,694.9732,708.53515,712.4015,598.752,678.111775,694.9732,708.53515,712.4015,0.0,0.0,0.0,0.0,0.0,3755.479,26002.381475000002,41086.14025,64125.17390000001,177546.0565,0.0,0.0,0.0,0.0,12.5955,598.752,678.111775,694.9732,708.53515,712.4015
2037,81.7479,197.546475,247.41315,309.08185,497.1356,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,-116.1027,-111.283675,-99.4933,-71.0293,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.511975,452.65745000000004,909.697075,1795.7195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,537.768,608.7973,637.2615499999999,649.050925,653.8707,537.768,608.7973,637.2615499999999,649.050925,653.8707,0.0,0.0,0.0,0.0,0.0,4799.2825,28026.866025,43962.1708,68613.936075,177493.7605,0.0,0.0,0.0,0.0,12.5955,537.768,608.7973,637.2615499999999,649.050925,653.8707
2038,92.7302,211.37355000000002,264.7321,330.71755,513.6013,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,-119.4071,-114.21545,-103.36645,-54.59994999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2498,341.2097,792.283225,1751.1491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,476.784,531.3867250000001,580.1504500000001,590.9994750000001,596.1911,476.784,531.3867250000001,580.1504500000001,590.9994750000001,596.1911,0.0,0.0,0.0,0.0,0.0,5771.4196,29988.367225,47039.522750000004,73416.911625,177052.3841,0.0,0.0,0.0,0.0,12.5955,476.784,531.3867250000001,580.1504500000001,590.9994750000001,596.1911
2039,102.9173,226.16977500000002,283.26335,353.86775,530.067,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,-125.6678,-121.61095,-95.78460000000001,-38.50465,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.745125,237.41215,668.6859499999999,1683.3246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,415.8,454.30465000000004,511.5846,537.41095,541.4678,415.8,454.30465000000004,511.5846,537.41095,541.4678,0.0,0.0,0.0,0.0,0.0,6644.0431,32087.552499999998,50332.289300000004,78556.095475,176249.2493,0.0,0.0,0.0,0.0,12.5955,415.8,454.30465000000004,511.5846,537.41095,541.4678
2040,112.3662,242.001625,303.09175,378.63849999999996,546.5326,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,-136.6008,-121.865275,-91.3429,-7.745125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.06925,542.7412499999999,1589.5167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,354.816,362.561125,446.1589,476.68127499999997,491.4168,354.816,362.561125,446.1589,476.68127499999997,491.4168,0.0,0.0,0.0,0.0,0.0,7401.99,34333.681175,53855.5496,84055.022125,175111.3259,0.0,0.0,0.0,0.0,12.5955,354.816,362.561125,446.1589,476.68127499999997,491.4168
2041,121.1456,258.94169999999997,324.3082,397.19537499999996,562.9983,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,-148.1411,-123.361425,-73.7475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.32175000000001,418.55375000000004,1467.2367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,293.832,293.832,367.5795,417.193425,441.9731,293.832,293.832,367.5795,417.193425,441.9731,0.0,0.0,0.0,0.0,0.0,8041.1209,36737.038875,57625.43805,86440.82875,173665.059,0.0,0.0,0.0,0.0,12.5955,293.832,293.832,367.5795,417.193425,441.9731
2042,129.6101,277.06765,347.00980000000004,413.661075,579.464,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,-161.7947,-118.038475,-50.6516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.670099999999998,300.515275,1315.3726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,232.848,232.848,283.4996,350.886475,394.6428,232.848,232.848,283.4996,350.886475,394.6428,0.0,0.0,0.0,0.0,0.0,8603.1763,39308.63155,61659.21875,87622.38855,171936.2271,0.0,0.0,0.0,0.0,12.5955,232.848,232.848,283.4996,350.886475,394.6428
2043,138.6969,296.46239999999995,371.30045,430.12677499999995,595.9297,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,-181.0521,-107.19014999999999,-21.670099999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.325125,1136.1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,171.864,171.864,193.5341,279.05415,352.9161,171.864,171.864,193.5341,279.05415,352.9161,0.0,0.0,0.0,0.0,0.0,9205.881,42060.2358,65975.36405,88538.88765,169949.8267,0.0,0.0,0.0,0.0,12.5955,171.864,171.864,193.5341,279.05415,352.9161
2044,148.4058,317.21475,393.61704999999995,446.592375,612.3954,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,-204.2686,-91.3135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.01162500000001,931.8611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,110.88,110.88,110.88,202.1935,315.1486,110.88,110.88,110.88,202.1935,315.1486,0.0,0.0,0.0,0.0,0.0,9850.2936,45004.452275,69293.8712,89202.974,167729.9817,0.0,0.0,0.0,0.0,12.5955,110.88,110.88,110.88,202.1935,315.1486
2045,158.7943,339.4198,410.08275000000003,463.05807500000003,628.861,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,-226.777,-70.0567,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.954925,705.0841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,49.896,49.896,49.896,119.9527,276.673,49.896,49.896,49.896,119.9527,276.673,0.0,0.0,0.0,0.0,0.0,10539.8132,48154.76394999999,70292.04795000001,89627.885725,165299.8723,0.0,0.0,0.0,0.0,12.5955,49.896,49.896,49.896,119.9527,276.673
2046,169.9099,363.17920000000004,423.57425,476.54229999999995,642.3449,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,-235.5042,-31.954925,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.5799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.954925,235.5042,0.0,0.0,0.0,31.954925,235.5042,0.0,0.0,0.0,0.0,0.0,11277.599,51525.59745,70080.68890000001,88709.15212500001,161175.7783,0.0,0.0,0.0,0.0,12.5955,0.0,0.0,0.0,31.954925,235.5042
2047,181.8036,372.13824999999997,423.56395,476.53927500000003,642.3422,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,-191.4535,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.4535,0.0,0.0,0.0,0.0,191.4535,0.0,0.0,0.0,0.0,0.0,12067.0303,50469.772849999994,65495.9709,82905.749675,150631.5685,0.0,0.0,0.0,0.0,12.5955,0.0,0.0,0.0,0.0,191.4535
2048,194.5298,371.81557499999997,423.56314999999995,476.538475,642.3414,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,-144.3192,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.8072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.3192,0.0,0.0,0.0,0.0,144.3192,0.0,0.0,0.0,0.0,0.0,12911.7222,47168.0119,61211.18765,77482.0089,140777.1666,0.0,0.0,0.0,0.0,12.5955,0.0,0.0,0.0,0.0,144.3192
2049,208.1469,371.81457500000005,423.56224999999995,476.537575,642.3404,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,-93.8856,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8856,0.0,0.0,0.0,0.0,93.8856,0.0,0.0,0.0,0.0,0.0,13815.543,44082.2539,57206.7172,72413.09215,131567.4452,0.0,0.0,0.0,0.0,12.5955,0.0,0.0,0.0,0.0,93.8856
2050,222.7172,371.81377499999996,423.56145000000004,476.53677500000003,642.3396,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,-39.9216,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9216,0.0,0.0,0.0,0.0,39.9216,0.0,0.0,0.0,0.0,0.0,14782.6309,41198.367425,53464.2209,67675.7862,122960.228,0.0,0.0,0.0,0.0,12.5955,0.0,0.0,0.0,0.0,39.9216
2051,234.3904,371.81335,423.56095000000005,476.536275,642.3392,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15185.1613,38503.146425,49966.56085,63248.39745,114916.0997,0.0,0.0,0.0,0.0,12.5955,0.0,0.0,0.0,0.0,0.0
2052,233.5023,371.813275,423.5609,476.5362,642.3391,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14191.7383,35984.248575,46697.71995,59110.65125,107398.2233,0.0,0.0,0.0,0.0,12.5955,0.0,0.0,0.0,0.0,0.0
