Y,λ_ets_min,λ_ets_Q1,λ_ets_mean,λ_ets_Q3,λ_ets_max,λ_product_min,λ_product_Q1,λ_product_mean,λ_product_Q3,λ_product_max,BF-BOF_b_min,BF-BOF_b_Q1,BF-BOF_b_mean,BF-BOF_b_Q3,BF-BOF_b_max,BF-BOF_cap,BF-BOF_g_min,BF-BOF_g_Q1,BF-BOF_g_mean,BF-BOF_g_Q3,BF-BOF_g_max,BF-BOF_bank_min,BF-BOF_bank_Q1,BF-BOF_bank_mean,BF-BOF_bank_Q3,BF-BOF_bank_max,BF-BOF_netto_emiss_min,BF-BOF_netto_emiss_Q1,BF-BOF_netto_emiss_mean,BF-BOF_netto_emiss_Q3,BF-BOF_netto_emiss_max,BF-BlendH2-BOF_b_min,BF-BlendH2-BOF_b_Q1,BF-BlendH2-BOF_b_mean,BF-BlendH2-BOF_b_Q3,BF-BlendH2-BOF_b_max,BF-BlendH2-BOF_cap,BF-BlendH2-BOF_g_min,BF-BlendH2-BOF_g_Q1,BF-BlendH2-BOF_g_mean,BF-BlendH2-BOF_g_Q3,BF-BlendH2-BOF_g_max,BF-BlendH2-BOF_bank_min,BF-BlendH2-BOF_bank_Q1,BF-BlendH2-BOF_bank_mean,BF-BlendH2-BOF_bank_Q3,BF-BlendH2-BOF_bank_max,BF-BlendH2-BOF_netto_emiss_min,BF-BlendH2-BOF_netto_emiss_Q1,BF-BlendH2-BOF_netto_emiss_mean,BF-BlendH2-BOF_netto_emiss_Q3,BF-BlendH2-BOF_netto_emiss_max,HDRI-EAF_b_min,HDRI-EAF_b_Q1,HDRI-EAF_b_mean,HDRI-EAF_b_Q3,HDRI-EAF_b_max,HDRI-EAF_cap,HDRI-EAF_g_min,HDRI-EAF_g_Q1,HDRI-EAF_g_mean,HDRI-EAF_g_Q3,HDRI-EAF_g_max,HDRI-EAF_bank_min,HDRI-EAF_bank_Q1,HDRI-EAF_bank_mean,HDRI-EAF_bank_Q3,HDRI-EAF_bank_max,HDRI-EAF_netto_emiss_min,HDRI-EAF_netto_emiss_Q1,HDRI-EAF_netto_emiss_mean,HDRI-EAF_netto_emiss_Q3,HDRI-EAF_netto_emiss_max,BF-BlendNG-BOF_b_min,BF-BlendNG-BOF_b_Q1,BF-BlendNG-BOF_b_mean,BF-BlendNG-BOF_b_Q3,BF-BlendNG-BOF_b_max,BF-BlendNG-BOF_cap,BF-BlendNG-BOF_g_min,BF-BlendNG-BOF_g_Q1,BF-BlendNG-BOF_g_mean,BF-BlendNG-BOF_g_Q3,BF-BlendNG-BOF_g_max,BF-BlendNG-BOF_bank_min,BF-BlendNG-BOF_bank_Q1,BF-BlendNG-BOF_bank_mean,BF-BlendNG-BOF_bank_Q3,BF-BlendNG-BOF_bank_max,BF-BlendNG-BOF_netto_emiss_min,BF-BlendNG-BOF_netto_emiss_Q1,BF-BlendNG-BOF_netto_emiss_mean,BF-BlendNG-BOF_netto_emiss_Q3,BF-BlendNG-BOF_netto_emiss_max,fringe_b_min,fringe_b_Q1,fringe_b_mean,fringe_b_Q3,fringe_b_max,fringe_g_min,fringe_g_Q1,fringe_g_mean,fringe_g_Q3,fringe_g_max,fringe_bank_min,fringe_bank_Q1,fringe_bank_mean,fringe_bank_Q3,fringe_bank_max,fringe_netto_emiss_min,fringe_netto_emiss_Q1,fringe_netto_emiss_mean,fringe_netto_emiss_Q3,fringe_netto_emiss_max
2034,92.4447,170.5837,214.4194,252.4494,354.7934,372.9302,512.1777,584.029,621.5573,758.2705,-0.0,0.0,-0.0,0.0,197.9571,0.0,0.0,0.0,0.0,0.0,107.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.9571,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,175.366,175.407,0.0,0.0,0.0,0.0,106.9957,107.0208,0.0,0.0,0.0,0.0,4.7425,0.0,0.0,0.0,175.366,175.407,518.1619,545.2919,545.3556,720.72,720.7201,0.0,0.0,0.0,0.0,0.0,952.0062,1070.8814,1206.2787,1669.0091,3257.1755,440.2415,558.1132,607.5486,645.4845,712.8263
2035,98.9159,182.5246,229.4287,270.1208,379.629,388.94,536.4006,613.2814,633.3449,804.5238,-0.0,0.0,-0.0,0.0,197.9584,0.0,0.0,0.0,0.0,0.0,107.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.9584,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,175.3604,175.4027,0.0,0.0,0.0,0.0,106.9923,107.0207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.3604,175.407,461.773,484.3322,484.4015,659.736,659.7422,0.0,0.0,0.0,0.0,0.0,968.6763,1053.624,1213.5276,1623.8752,3299.7958,419.1526,529.466,575.431,610.6348,671.5121
2036,105.8402,195.3013,245.487,289.0293,406.203,405.8696,562.0865,634.4416,656.8553,853.0794,-0.0,0.0,-0.0,0.0,197.9629,0.0,0.0,0.0,0.0,0.0,107.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.9629,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,151.9034,175.3945,0.0,0.0,0.0,0.0,92.6805,107.0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.9034,175.3945,400.7826,423.381,598.7442,598.752,598.7587,0.0,0.0,0.0,0.0,0.0,991.2632,1083.8946,1193.9962,1547.0966,3303.0266,397.5518,500.1251,542.5402,574.9412,629.1974
2037,113.2489,208.9724,262.671,309.2613,434.6372,423.7769,589.333,651.0708,695.8239,904.73,-0.0,0.0,0.0,0.0,202.4478,0.0,0.0,0.0,0.0,0.0,107.0997,0.0,0.0,0.0,0.0,4.5276,0.0,0.0,0.0,0.0,198.1345,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,6.8321,175.3939,0.0,0.0,0.0,0.0,0.0,107.0128,0.0,0.0,0.0,0.0,6.8321,0.0,0.0,0.0,0.0,175.3939,332.738,362.3971,537.7605,537.768,537.7786,0.0,0.0,0.0,0.0,0.0,1026.8185,1097.5983,1157.5597,1439.3832,3267.3978,375.4297,470.0738,508.8482,538.3831,585.8579
2038,121.1764,223.6005,281.058,330.9096,465.0618,442.7285,618.245,662.2208,736.9475,960.7193,-0.0,0.0,0.0,0.0,197.9631,0.0,0.0,0.0,0.0,0.0,107.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.9631,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,142.0441,175.3954,0.0,0.0,0.0,0.0,90.8335,107.0137,0.0,0.0,0.0,0.0,12.9864,0.0,0.0,0.0,148.8762,175.3954,270.4116,301.4185,476.776,476.784,476.7953,0.0,0.0,0.0,0.0,0.0,1035.2799,1070.7639,1093.4712,1301.4625,3193.441,352.7709,439.2946,474.3404,500.9398,541.4689
2039,129.6586,239.252,300.7321,354.0733,497.6161,462.7916,648.932,688.6534,780.7999,1021.6347,-0.0,0.0,0.0,0.0,198.221,0.0,0.0,0.0,0.0,0.0,107.1465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.221,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,7.3973,175.3936,0.0,0.0,0.0,0.0,0.0001,107.0126,0.0,0.0,0.0,0.0,7.3973,0.0,0.0,0.0,0.0001,175.3936,210.1006,240.439,415.7955,415.8,415.8149,0.0,0.0,0.0,0.0,0.0,974.9652,1032.6255,1043.338,1134.0832,3081.7057,329.5642,407.7715,439.1576,462.5897,496.005
2040,138.7348,256.0004,321.7833,378.8585,532.4493,484.0412,681.52,729.2359,828.1524,1089.2085,-0.0,0.0,0.0,0.0,197.9646,0.0,0.0,0.0,0.0,0.0,107.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.9646,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,175.5436,0.0,0.0,0.0,0.0,0.0,107.1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.5436,156.8439,184.4824,354.8122,354.816,354.832,0.0,0.0,0.0,0.0,0.0,886.1668,956.0262,996.7404,1018.1192,2932.7547,305.7949,375.4814,403.1348,423.3109,449.4401
2041,148.4468,273.9209,344.3082,405.3785,569.7207,506.5577,704.2539,772.3935,878.0488,1163.8946,-0.0,0.0,0.0,0.0,197.9671,0.0,0.0,0.0,0.0,0.0,107.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.9671,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,175.3763,0.0,0.0,0.0,0.0,0.0,107.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.3763,95.8564,293.7992,293.8279,293.832,293.8491,0.0,0.0,0.0,0.0,0.0,783.7062,887.2229,924.3308,948.826,2747.163,281.4482,342.4117,366.2396,383.0809,401.7475
2042,158.781,293.0953,368.4097,433.755,609.6012,530.2107,715.4235,817.8998,930.3386,1250.9313,-0.0,0.0,0.0,0.0,198.2488,0.0,0.0,0.0,0.0,0.0,106.8911,0.0,0.0,0.0,0.0,0.5003,0.0,0.0,0.0,0.0,197.7485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,175.3775,0.0,0.0,0.0,0.0,0.0,107.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.3775,34.6683,232.8129,232.8436,232.848,232.8663,0.0,0.0,0.0,0.0,0.0,668.7293,784.0915,819.8416,862.7833,2525.1158,256.7155,308.541,328.451,341.8767,352.9
2043,169.9395,313.612,394.1984,464.1179,652.2732,555.7863,729.8747,867.07,986.5606,1271.6384,-0.0,0.0,0.0,0.0,197.2597,0.0,0.0,0.0,0.0,0.0,106.8973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,175.3772,0.0,0.0,0.0,0.0,0.0,107.0025,0.0,0.0,0.0,0.0,8.4132,0.0,0.0,0.0,0.0,175.3772,-33.7482,171.8264,171.8593,171.864,171.8836,0.0,0.0,0.0,0.0,0.0,542.41,661.9899,710.5257,750.029,2260.3267,231.0409,273.8501,289.7473,298.1833,303.2514
