Y,λ_ets_min,λ_ets_Q1,λ_ets_mean,λ_ets_Q3,λ_ets_max,λ_product_min,λ_product_Q1,λ_product_mean,λ_product_Q3,λ_product_max,BF-BOF_b_min,BF-BOF_b_Q1,BF-BOF_b_mean,BF-BOF_b_Q3,BF-BOF_b_max,BF-BOF_cap,BF-BOF_g_min,BF-BOF_g_Q1,BF-BOF_g_mean,BF-BOF_g_Q3,BF-BOF_g_max,BF-BOF_π_min,BF-BOF_π_Q1,BF-BOF_π_mean,BF-BOF_π_Q3,BF-BOF_π_max,BF-BOF_cost_min,BF-BOF_cost_Q1,BF-BOF_cost_mean,BF-BOF_cost_Q3,BF-BOF_cost_max,BF-BOF_bank_min,BF-BOF_bank_Q1,BF-BOF_bank_mean,BF-BOF_bank_Q3,BF-BOF_bank_max,BF-BOF_netto_emiss_min,BF-BOF_netto_emiss_Q1,BF-BOF_netto_emiss_mean,BF-BOF_netto_emiss_Q3,BF-BOF_netto_emiss_max,BF-BOF_capacity,BF-BOF-CC_b_min,BF-BOF-CC_b_Q1,BF-BOF-CC_b_mean,BF-BOF-CC_b_Q3,BF-BOF-CC_b_max,BF-BOF-CC_cap,BF-BOF-CC_g_min,BF-BOF-CC_g_Q1,BF-BOF-CC_g_mean,BF-BOF-CC_g_Q3,BF-BOF-CC_g_max,BF-BOF-CC_π_min,BF-BOF-CC_π_Q1,BF-BOF-CC_π_mean,BF-BOF-CC_π_Q3,BF-BOF-CC_π_max,BF-BOF-CC_cost_min,BF-BOF-CC_cost_Q1,BF-BOF-CC_cost_mean,BF-BOF-CC_cost_Q3,BF-BOF-CC_cost_max,BF-BOF-CC_bank_min,BF-BOF-CC_bank_Q1,BF-BOF-CC_bank_mean,BF-BOF-CC_bank_Q3,BF-BOF-CC_bank_max,BF-BOF-CC_netto_emiss_min,BF-BOF-CC_netto_emiss_Q1,BF-BOF-CC_netto_emiss_mean,BF-BOF-CC_netto_emiss_Q3,BF-BOF-CC_netto_emiss_max,BF-BOF-CC_capacity,HDRI-EAF_b_min,HDRI-EAF_b_Q1,HDRI-EAF_b_mean,HDRI-EAF_b_Q3,HDRI-EAF_b_max,HDRI-EAF_cap,HDRI-EAF_g_min,HDRI-EAF_g_Q1,HDRI-EAF_g_mean,HDRI-EAF_g_Q3,HDRI-EAF_g_max,HDRI-EAF_π_min,HDRI-EAF_π_Q1,HDRI-EAF_π_mean,HDRI-EAF_π_Q3,HDRI-EAF_π_max,HDRI-EAF_cost_min,HDRI-EAF_cost_Q1,HDRI-EAF_cost_mean,HDRI-EAF_cost_Q3,HDRI-EAF_cost_max,HDRI-EAF_bank_min,HDRI-EAF_bank_Q1,HDRI-EAF_bank_mean,HDRI-EAF_bank_Q3,HDRI-EAF_bank_max,HDRI-EAF_netto_emiss_min,HDRI-EAF_netto_emiss_Q1,HDRI-EAF_netto_emiss_mean,HDRI-EAF_netto_emiss_Q3,HDRI-EAF_netto_emiss_max,HDRI-EAF_capacity,trader_b_min,trader_b_Q1,trader_b_mean,trader_b_Q3,trader_b_max,trader_g_min,trader_g_Q1,trader_g_mean,trader_g_Q3,trader_g_max,trader_π_min,trader_π_Q1,trader_π_mean,trader_π_Q3,trader_π_max,trader_bank_min,trader_bank_Q1,trader_bank_mean,trader_bank_Q3,trader_bank_max,trader_netto_emiss_min,trader_netto_emiss_Q1,trader_netto_emiss_mean,trader_netto_emiss_Q3,trader_netto_emiss_max,BF-BlendNG-BOF_b_min,BF-BlendNG-BOF_b_Q1,BF-BlendNG-BOF_b_mean,BF-BlendNG-BOF_b_Q3,BF-BlendNG-BOF_b_max,BF-BlendNG-BOF_cap,BF-BlendNG-BOF_g_min,BF-BlendNG-BOF_g_Q1,BF-BlendNG-BOF_g_mean,BF-BlendNG-BOF_g_Q3,BF-BlendNG-BOF_g_max,BF-BlendNG-BOF_π_min,BF-BlendNG-BOF_π_Q1,BF-BlendNG-BOF_π_mean,BF-BlendNG-BOF_π_Q3,BF-BlendNG-BOF_π_max,BF-BlendNG-BOF_cost_min,BF-BlendNG-BOF_cost_Q1,BF-BlendNG-BOF_cost_mean,BF-BlendNG-BOF_cost_Q3,BF-BlendNG-BOF_cost_max,BF-BlendNG-BOF_bank_min,BF-BlendNG-BOF_bank_Q1,BF-BlendNG-BOF_bank_mean,BF-BlendNG-BOF_bank_Q3,BF-BlendNG-BOF_bank_max,BF-BlendNG-BOF_netto_emiss_min,BF-BlendNG-BOF_netto_emiss_Q1,BF-BlendNG-BOF_netto_emiss_mean,BF-BlendNG-BOF_netto_emiss_Q3,BF-BlendNG-BOF_netto_emiss_max,BF-BlendNG-BOF_capacity,NG-DRI-CC_b_min,NG-DRI-CC_b_Q1,NG-DRI-CC_b_mean,NG-DRI-CC_b_Q3,NG-DRI-CC_b_max,NG-DRI-CC_cap,NG-DRI-CC_g_min,NG-DRI-CC_g_Q1,NG-DRI-CC_g_mean,NG-DRI-CC_g_Q3,NG-DRI-CC_g_max,NG-DRI-CC_π_min,NG-DRI-CC_π_Q1,NG-DRI-CC_π_mean,NG-DRI-CC_π_Q3,NG-DRI-CC_π_max,NG-DRI-CC_cost_min,NG-DRI-CC_cost_Q1,NG-DRI-CC_cost_mean,NG-DRI-CC_cost_Q3,NG-DRI-CC_cost_max,NG-DRI-CC_bank_min,NG-DRI-CC_bank_Q1,NG-DRI-CC_bank_mean,NG-DRI-CC_bank_Q3,NG-DRI-CC_bank_max,NG-DRI-CC_netto_emiss_min,NG-DRI-CC_netto_emiss_Q1,NG-DRI-CC_netto_emiss_mean,NG-DRI-CC_netto_emiss_Q3,NG-DRI-CC_netto_emiss_max,NG-DRI-CC_capacity,NGDRI-EAF_b_min,NGDRI-EAF_b_Q1,NGDRI-EAF_b_mean,NGDRI-EAF_b_Q3,NGDRI-EAF_b_max,NGDRI-EAF_cap,NGDRI-EAF_g_min,NGDRI-EAF_g_Q1,NGDRI-EAF_g_mean,NGDRI-EAF_g_Q3,NGDRI-EAF_g_max,NGDRI-EAF_π_min,NGDRI-EAF_π_Q1,NGDRI-EAF_π_mean,NGDRI-EAF_π_Q3,NGDRI-EAF_π_max,NGDRI-EAF_cost_min,NGDRI-EAF_cost_Q1,NGDRI-EAF_cost_mean,NGDRI-EAF_cost_Q3,NGDRI-EAF_cost_max,NGDRI-EAF_bank_min,NGDRI-EAF_bank_Q1,NGDRI-EAF_bank_mean,NGDRI-EAF_bank_Q3,NGDRI-EAF_bank_max,NGDRI-EAF_netto_emiss_min,NGDRI-EAF_netto_emiss_Q1,NGDRI-EAF_netto_emiss_mean,NGDRI-EAF_netto_emiss_Q3,NGDRI-EAF_netto_emiss_max,NGDRI-EAF_capacity,fringe_b_min,fringe_b_Q1,fringe_b_mean,fringe_b_Q3,fringe_b_max,fringe_e_min,fringe_e_Q1,fringe_e_mean,fringe_e_Q3,fringe_e_max,fringe_g_min,fringe_g_Q1,fringe_g_mean,fringe_g_Q3,fringe_g_max,fringe_π_min,fringe_π_Q1,fringe_π_mean,fringe_π_Q3,fringe_π_max,fringe_cost_min,fringe_cost_Q1,fringe_cost_mean,fringe_cost_Q3,fringe_cost_max,fringe_π_MAC_min,fringe_π_MAC_Q1,fringe_π_MAC_mean,fringe_π_MAC_Q3,fringe_π_MAC_max,fringe_bank_min,fringe_bank_Q1,fringe_bank_mean,fringe_bank_Q3,fringe_bank_max,fringe_netto_emiss_min,fringe_netto_emiss_Q1,fringe_netto_emiss_mean,fringe_netto_emiss_Q3,fringe_netto_emiss_max
2024,85.1267,85.1267,85.1267,85.1267,85.1267,408.1285,408.1285,408.1285,408.1285,408.1285,181.9012,181.9012,181.9012,181.9012,181.9012,0.0,107.0007,107.0007,107.0007,107.0007,107.0007,0.189,0.189,0.189,0.189,0.189,137841.85,137841.85,137841.85,137841.85,137841.85,0.0,0.0,0.0,0.0,0.0,181.9012,181.9012,181.9012,181.9012,181.9012,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377248.455,377248.455,377248.455,377248.455,377248.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296048.5676,296048.5676,296048.5676,296048.5676,296048.5676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-281.994,-281.994,-281.994,-281.994,-281.994,0.0,0.0,0.0,0.0,0.0,-22434.7822,-22434.7822,-22434.7822,-22434.7822,-22434.7822,829.7425,829.7425,829.7425,829.7425,829.7425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.0876,1486.0876,1486.0876,1486.0876,1486.0876,1486.0876,1486.0876,1486.0876,1486.0876,1486.0876,0.0,0.0,0.0,0.0,0.0,11691.5749,11691.5749,11691.5749,11691.5749,11691.5749,11691.5749,11691.5749,11691.5749,11691.5749,11691.5749,11691.5749,11691.5749,11691.5749,11691.5749,11691.5749,0.0,0.0,0.0,0.0,0.0,1486.0876,1486.0876,1486.0876,1486.0876,1486.0876
2025,91.0856,91.0856,91.0856,91.0856,91.0856,423.5288,423.5288,423.5288,423.5288,423.5288,181.9,181.9,181.9,181.9,181.9,0.0,107.0,107.0,107.0,107.0,107.0,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,137841.85,137841.85,137841.85,137841.85,137841.85,0.0,0.0,0.0,0.0,0.0,181.9,181.9,181.9,181.9,181.9,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377248.455,377248.455,377248.455,377248.455,377248.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296048.5676,296048.5676,296048.5676,296048.5676,296048.5676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4081,12.4081,12.4081,12.4081,12.4081,0.0,0.0,0.0,0.0,0.0,987.1578,987.1578,987.1578,987.1578,987.1578,842.1506,842.1506,842.1506,842.1506,842.1506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.5159,1465.5159,1465.5159,1465.5159,1465.5159,1465.5159,1465.5159,1465.5159,1465.5159,1465.5159,0.0,0.0,0.0,0.0,0.0,12509.8108,12509.8108,12509.8108,12509.8108,12509.8108,12509.8108,12509.8108,12509.8108,12509.8108,12509.8108,12509.8108,12509.8108,12509.8108,12509.8108,12509.8108,0.0,0.0,0.0,0.0,0.0,1465.5159,1465.5159,1465.5159,1465.5159,1465.5159
2026,97.4616,97.4616,97.4616,97.4616,97.4616,439.7416,439.7416,439.7416,439.7416,439.7416,181.9,181.9,181.9,181.9,181.9,0.0,107.0,107.0,107.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,137841.85,137841.85,137841.85,137841.85,137841.85,0.0,0.0,0.0,0.0,0.0,181.9,181.9,181.9,181.9,181.9,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377248.455,377248.455,377248.455,377248.455,377248.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296048.5676,296048.5676,296048.5676,296048.5676,296048.5676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.666,-43.666,-43.666,-43.666,-43.666,0.0,0.0,0.0,0.0,0.0,-3473.9684,-3473.9684,-3473.9684,-3473.9684,-3473.9684,798.4845,798.4845,798.4845,798.4845,798.4845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1443.502,1443.502,1443.502,1443.502,1443.502,1443.502,1443.502,1443.502,1443.502,1443.502,0.0,0.0,0.0,0.0,0.0,13385.4975,13385.4975,13385.4975,13385.4975,13385.4975,13385.4975,13385.4975,13385.4975,13385.4975,13385.4975,13385.4975,13385.4975,13385.4975,13385.4975,13385.4975,0.0,0.0,0.0,0.0,0.0,1443.502,1443.502,1443.502,1443.502,1443.502
2027,108.7396,108.7396,108.7396,108.7396,108.7396,464.3954,464.3954,464.3954,464.3954,464.3954,181.9,181.9,181.9,181.9,181.9,0.0,107.0,107.0,107.0,107.0,107.0,-0.0,0.0,-0.0,0.0,-0.0,137841.85,137841.85,137841.85,137841.85,137841.85,0.0,0.0,0.0,0.0,0.0,181.9,181.9,181.9,181.9,181.9,10000.0,0.0,0.0,0.0,0.0,0.0,26.6305,0.0,0.0,0.0,0.0,0.0,3408.701,3408.701,3408.701,3408.701,3408.701,377248.455,377248.455,377248.455,377248.455,377248.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296048.5676,296048.5676,296048.5676,296048.5676,296048.5676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.8154,-82.8154,-82.8154,-82.8154,-82.8154,0.0,0.0,0.0,0.0,0.0,-6870.1062,-6870.1062,-6870.1062,-6870.1062,-6870.1062,715.6692,715.6692,715.6692,715.6692,715.6692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.5634,1404.5634,1404.5634,1404.5634,1404.5634,1404.5634,1404.5634,1404.5634,1404.5634,1404.5634,0.0,0.0,0.0,0.0,0.0,15572.529,15572.529,15572.529,15572.529,15572.529,15572.529,15572.529,15572.529,15572.529,15572.529,15572.529,15572.529,15572.529,15572.529,15572.529,0.0,0.0,0.0,0.0,0.0,1404.5634,1404.5634,1404.5634,1404.5634,1404.5634
2028,126.6107,126.6107,126.6107,126.6107,126.6107,500.3671,500.3671,500.3671,500.3671,500.3671,181.9,181.9,181.9,181.9,181.9,0.0,107.0,107.0,107.0,107.0,107.0,-0.0,0.0,-0.0,0.0,-0.0,137841.85,137841.85,137841.85,137841.85,137841.85,0.0,0.0,0.0,0.0,0.0,181.9,181.9,181.9,181.9,181.9,10000.0,0.0,0.0,0.0,0.0,0.0,38.7825,0.0,0.0,0.0,0.0,0.0,4964.1596,4964.1596,4964.1596,4964.1596,4964.1596,377248.455,377248.455,377248.455,377248.455,377248.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296048.5676,296048.5676,296048.5676,296048.5676,296048.5676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.017,-101.017,-101.017,-101.017,-101.017,0.0,0.0,0.0,0.0,0.0,-9118.9775,-9118.9775,-9118.9775,-9118.9775,-9118.9775,614.6522,614.6522,614.6522,614.6522,614.6522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342.861,1342.861,1342.861,1342.861,1342.861,1342.861,1342.861,1342.861,1342.861,1342.861,0.0,0.0,0.0,0.0,0.0,19730.6398,19730.6398,19730.6398,19730.6398,19730.6398,19730.6398,19730.6398,19730.6398,19730.6398,19730.6398,19730.6398,19730.6398,19730.6398,19730.6398,19730.6398,0.0,0.0,0.0,0.0,0.0,1342.861,1342.861,1342.861,1342.861,1342.861
2029,147.1058,147.1058,147.1058,147.1058,147.1058,541.0503,541.0503,541.0503,541.0503,541.0503,156.8599,156.8599,156.8599,156.8599,156.8599,0.0,92.2705,92.2705,92.2705,92.2705,92.2705,-8.5509,-8.5509,-8.5509,-8.5509,-8.5509,137841.85,137841.85,137841.85,137841.85,137841.85,0.0,0.0,0.0,0.0,0.0,156.8599,156.8599,156.8599,156.8599,156.8599,10000.0,7.5099,7.5099,7.5099,7.5099,7.5099,24.8587,14.7254,14.7254,14.7254,14.7254,14.7254,3182.2628,3182.2628,3182.2628,3182.2628,3182.2628,377248.455,377248.455,377248.455,377248.455,377248.455,0.0,0.0,0.0,0.0,0.0,7.5099,7.5099,7.5099,7.5099,7.5099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296048.5676,296048.5676,296048.5676,296048.5676,296048.5676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.6507,-92.6507,-92.6507,-92.6507,-92.6507,0.0,0.0,0.0,0.0,0.0,-9081.8817,-9081.8817,-9081.8817,-9081.8817,-9081.8817,522.0014,522.0014,522.0014,522.0014,522.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.1396,1272.1396,1272.1396,1272.1396,1272.1396,1272.1396,1272.1396,1272.1396,1272.1396,1272.1396,0.0,0.0,0.0,0.0,0.0,24888.9735,24888.9735,24888.9735,24888.9735,24888.9735,24888.9735,24888.9735,24888.9735,24888.9735,24888.9735,24888.9735,24888.9735,24888.9735,24888.9735,24888.9735,0.0,0.0,0.0,0.0,0.0,1272.1396,1272.1396,1272.1396,1272.1396,1272.1396
2030,157.3377,157.3377,157.3377,157.3377,157.3377,559.7938,559.7938,559.7938,559.7938,559.7938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137841.85,137841.85,137841.85,137841.85,137841.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,54.5581,54.5581,54.5581,54.5581,54.5581,16.7051,106.9768,106.9768,106.9768,106.9768,106.9768,1860.579,1860.579,1860.579,1860.579,1860.579,377248.455,377248.455,377248.455,377248.455,377248.455,0.0,0.0,0.0,0.0,0.0,54.5581,54.5581,54.5581,54.5581,54.5581,26.6305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296048.5676,296048.5676,296048.5676,296048.5676,296048.5676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.3856,-27.3856,-27.3856,-27.3856,-27.3856,0.0,0.0,0.0,0.0,0.0,-2683.2933,-2683.2933,-2683.2933,-2683.2933,-2683.2933,494.6158,494.6158,494.6158,494.6158,494.6158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.7654,1236.7654,1236.7654,1236.7654,1236.7654,1236.7654,1236.7654,1236.7654,1236.7654,1236.7654,0.0,0.0,0.0,0.0,0.0,26613.9527,26613.9527,26613.9527,26613.9527,26613.9527,26613.9527,26613.9527,26613.9527,26613.9527,26613.9527,26613.9527,26613.9527,26613.9527,26613.9527,26613.9527,0.0,0.0,0.0,0.0,0.0,1236.7654,1236.7654,1236.7654,1236.7654,1236.7654
2031,174.3988,174.3988,174.3988,174.3988,174.3988,576.6986,576.6986,576.6986,576.6986,576.6986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137841.85,137841.85,137841.85,137841.85,137841.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,54.5581,54.5581,54.5581,54.5581,54.5581,0.0,106.9768,106.9768,106.9768,106.9768,106.9768,-178.313,-178.313,-178.313,-178.313,-178.313,377248.455,377248.455,377248.455,377248.455,377248.455,0.0,0.0,0.0,0.0,0.0,54.5581,54.5581,54.5581,54.5581,54.5581,65.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296048.5676,296048.5676,296048.5676,296048.5676,296048.5676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.3907,-48.3907,-48.3907,-48.3907,-48.3907,0.0,0.0,0.0,0.0,0.0,-4911.7414,-4911.7414,-4911.7414,-4911.7414,-4911.7414,446.2251,446.2251,446.2251,446.2251,446.2251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.8595,1177.8595,1177.8595,1177.8595,1177.8595,1177.8595,1177.8595,1177.8595,1177.8595,1177.8595,0.0,0.0,0.0,0.0,0.0,30559.5138,30559.5138,30559.5138,30559.5138,30559.5138,30559.5138,30559.5138,30559.5138,30559.5138,30559.5138,30559.5138,30559.5138,30559.5138,30559.5138,30559.5138,0.0,0.0,0.0,0.0,0.0,1177.8595,1177.8595,1177.8595,1177.8595,1177.8595
