Y,λ_ets_min,λ_ets_Q1,λ_ets_mean,λ_ets_Q3,λ_ets_max,λ_product_min,λ_product_Q1,λ_product_mean,λ_product_Q3,λ_product_max,BF-BOF_b_min,BF-BOF_b_Q1,BF-BOF_b_mean,BF-BOF_b_Q3,BF-BOF_b_max,BF-BOF_cap,BF-BOF_g_min,BF-BOF_g_Q1,BF-BOF_g_mean,BF-BOF_g_Q3,BF-BOF_g_max,BF-BOF_bank_min,BF-BOF_bank_Q1,BF-BOF_bank_mean,BF-BOF_bank_Q3,BF-BOF_bank_max,BF-BOF_netto_emiss_min,BF-BOF_netto_emiss_Q1,BF-BOF_netto_emiss_mean,BF-BOF_netto_emiss_Q3,BF-BOF_netto_emiss_max,BF-BlendH2-BOF_b_min,BF-BlendH2-BOF_b_Q1,BF-BlendH2-BOF_b_mean,BF-BlendH2-BOF_b_Q3,BF-BlendH2-BOF_b_max,BF-BlendH2-BOF_cap,BF-BlendH2-BOF_g_min,BF-BlendH2-BOF_g_Q1,BF-BlendH2-BOF_g_mean,BF-BlendH2-BOF_g_Q3,BF-BlendH2-BOF_g_max,BF-BlendH2-BOF_bank_min,BF-BlendH2-BOF_bank_Q1,BF-BlendH2-BOF_bank_mean,BF-BlendH2-BOF_bank_Q3,BF-BlendH2-BOF_bank_max,BF-BlendH2-BOF_netto_emiss_min,BF-BlendH2-BOF_netto_emiss_Q1,BF-BlendH2-BOF_netto_emiss_mean,BF-BlendH2-BOF_netto_emiss_Q3,BF-BlendH2-BOF_netto_emiss_max,HDRI-EAF_b_min,HDRI-EAF_b_Q1,HDRI-EAF_b_mean,HDRI-EAF_b_Q3,HDRI-EAF_b_max,HDRI-EAF_cap,HDRI-EAF_g_min,HDRI-EAF_g_Q1,HDRI-EAF_g_mean,HDRI-EAF_g_Q3,HDRI-EAF_g_max,HDRI-EAF_bank_min,HDRI-EAF_bank_Q1,HDRI-EAF_bank_mean,HDRI-EAF_bank_Q3,HDRI-EAF_bank_max,HDRI-EAF_netto_emiss_min,HDRI-EAF_netto_emiss_Q1,HDRI-EAF_netto_emiss_mean,HDRI-EAF_netto_emiss_Q3,HDRI-EAF_netto_emiss_max,trader_b_min,trader_b_Q1,trader_b_mean,trader_b_Q3,trader_b_max,trader_g_min,trader_g_Q1,trader_g_mean,trader_g_Q3,trader_g_max,trader_bank_min,trader_bank_Q1,trader_bank_mean,trader_bank_Q3,trader_bank_max,trader_netto_emiss_min,trader_netto_emiss_Q1,trader_netto_emiss_mean,trader_netto_emiss_Q3,trader_netto_emiss_max,BF-BlendNG-BOF_b_min,BF-BlendNG-BOF_b_Q1,BF-BlendNG-BOF_b_mean,BF-BlendNG-BOF_b_Q3,BF-BlendNG-BOF_b_max,BF-BlendNG-BOF_cap,BF-BlendNG-BOF_g_min,BF-BlendNG-BOF_g_Q1,BF-BlendNG-BOF_g_mean,BF-BlendNG-BOF_g_Q3,BF-BlendNG-BOF_g_max,BF-BlendNG-BOF_bank_min,BF-BlendNG-BOF_bank_Q1,BF-BlendNG-BOF_bank_mean,BF-BlendNG-BOF_bank_Q3,BF-BlendNG-BOF_bank_max,BF-BlendNG-BOF_netto_emiss_min,BF-BlendNG-BOF_netto_emiss_Q1,BF-BlendNG-BOF_netto_emiss_mean,BF-BlendNG-BOF_netto_emiss_Q3,BF-BlendNG-BOF_netto_emiss_max,fringe_b_min,fringe_b_Q1,fringe_b_mean,fringe_b_Q3,fringe_b_max,fringe_e_min,fringe_e_Q1,fringe_e_mean,fringe_e_Q3,fringe_e_max,fringe_g_min,fringe_g_Q1,fringe_g_mean,fringe_g_Q3,fringe_g_max,fringe_π_MAC_min,fringe_π_MAC_Q1,fringe_π_MAC_mean,fringe_π_MAC_Q3,fringe_π_MAC_max,fringe_bank_min,fringe_bank_Q1,fringe_bank_mean,fringe_bank_Q3,fringe_bank_max,fringe_netto_emiss_min,fringe_netto_emiss_Q1,fringe_netto_emiss_mean,fringe_netto_emiss_Q3,fringe_netto_emiss_max
2034,0.0001,165.444675,218.00895,270.665075,447.7386,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,-191.9989,-43.584675,-41.09495,-40.3497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.6306,132.37075,227.0336,1242.6686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,720.72,761.069675,761.81475,764.3063500000001,912.7189,720.72,761.069675,761.81475,764.3063500000001,912.6714,0.0,0.0,0.0,0.0,0.0,0.0,24081.9541,41815.181599999996,64458.036674999996,176373.646,0.0,0.0,0.0,4.1156749999999995,11.2906,720.72,761.069675,761.81475,764.3063500000001,912.6714
2035,0.0,182.93057499999998,235.31135,289.610275,464.2042,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,-205.1081,-39.806175,-37.6655,-32.559225,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.071375000000003,94.90905000000001,187.22742499999998,1037.5606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,659.736,692.295225,697.3996500000001,699.543075,864.8441,659.736,692.295225,697.3996500000001,699.543075,864.7998,0.0,0.0,0.0,0.0,0.0,0.0,27515.369125,45528.9889,68969.39044999999,177181.8061,0.0,0.0,0.0,4.1156749999999995,11.2906,659.736,692.295225,697.3996500000001,699.543075,864.7998
2036,23.847,200.18675,252.4254,309.88305,480.6699,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,-177.7247,-36.87855,-35.0412,-18.459075000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612275,59.848749999999995,150.348875,859.8359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,598.752,617.2110749999999,633.79075,635.6306500000001,776.4905,598.752,617.2110749999999,633.79075,635.6306500000001,776.4905,0.0,0.0,0.0,0.0,0.0,436.8775,30795.691274999997,48964.976299999995,73797.24767499999,177546.0565,0.0,0.0,0.0,4.1156749999999995,11.2906,598.752,617.2110749999999,633.79075,635.6306500000001,776.4905
2037,49.4899,217.265275,270.0892,331.16735,497.1356,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,-143.7446,-34.60825,-30.6226,-0.612275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.22615,115.740625,716.0913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,537.768,538.380275,568.3906,572.375525,681.5234,537.768,538.380275,568.3906,572.375525,681.5234,0.0,0.0,0.0,0.0,0.0,1758.6333,33901.372225,52389.9497,78768.248175,177493.7605,0.0,0.0,0.0,4.1156749999999995,11.2906,537.768,538.380275,568.3906,572.375525,681.5234
2038,73.0631,234.20575,288.99545,347.798375,513.6013,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,-117.4106,-32.850325,-21.58345,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6427,82.8903,598.6807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,476.784,476.784,498.36749999999995,509.632325,594.2092,476.784,476.784,498.36749999999995,509.632325,594.2092,0.0,0.0,0.0,0.0,0.0,3582.6418,36816.989175,56057.243050000005,81193.382575,177052.3841,0.0,0.0,0.0,4.1156749999999995,11.2906,476.784,476.784,498.36749999999995,509.632325,594.2092
2039,95.0387,251.04095,309.22515,364.263975,530.067,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,-97.0138,-31.479049999999997,-7.6427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.41125,501.6669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,415.8,415.8,423.4427,447.27585,512.8249,415.8,415.8,423.4427,447.27585,512.8249,0.0,0.0,0.0,0.0,0.0,5665.2282,39533.183150000004,59981.250700000004,83236.340925,176249.2493,0.0,0.0,0.0,4.1156749999999995,11.2906,415.8,415.8,423.4427,447.27585,512.8249
2040,115.7733,268.60435,327.75435000000004,380.729675,546.5326,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,-81.2027,-27.416075,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.995175,420.4642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,354.816,354.816,354.816,382.232075,436.0294,354.816,354.816,354.816,382.232075,436.0294,0.0,0.0,0.0,0.0,0.0,7857.0514,42296.99515,62976.57505,84982.38680000001,175111.3259,0.0,0.0,0.0,4.1156749999999995,11.2906,354.816,354.816,354.816,382.232075,436.0294
2041,135.546,287.4066,344.22005,397.19537499999996,562.9983,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,-68.954,-18.762025,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2332,351.5102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,293.832,293.832,293.832,312.594025,362.7964,293.832,293.832,293.832,312.594025,362.7964,0.0,0.0,0.0,0.0,0.0,10065.595,45257.77645,64918.817599999995,86440.82875,173665.059,0.0,0.0,0.0,4.1156749999999995,11.2906,293.832,293.832,293.832,312.594025,362.7964
2042,154.5678,307.52509999999995,360.68575,413.661075,579.464,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,-59.4892,-5.2332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,232.848,232.848,232.848,238.08119999999997,292.3503,232.848,232.848,232.848,238.08119999999997,292.3503,0.0,0.0,0.0,0.0,0.0,12232.5447,48425.820925,66615.05855,87622.38855,171936.2271,0.0,0.0,0.0,4.1156749999999995,11.2906,232.848,232.848,232.848,238.08119999999997,292.3503
2043,172.3486,325.40375,377.15139999999997,430.12677499999995,595.9297,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,-54.6074,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.4135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,171.864,171.864,171.864,171.864,226.4855,171.864,171.864,171.864,171.864,226.4855,0.0,0.0,0.0,0.0,0.0,14214.3745,50672.993225,68071.00825,88538.88765,169949.8267,0.0,0.0,0.0,4.1156749999999995,11.2906,171.864,171.864,171.864,171.864,226.4855
2044,186.1604,341.869375,393.61704999999995,446.592375,612.3954,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,-64.4312,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.9824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,110.88,110.88,110.88,110.88,175.3038,110.88,110.88,110.88,110.88,175.3038,0.0,0.0,0.0,0.0,0.0,15500.2326,52271.8819,69293.8712,89202.974,167729.9817,0.0,0.0,0.0,4.1156749999999995,11.2906,110.88,110.88,110.88,110.88,175.3038
2045,199.1557,358.335075,410.08275000000003,463.05807500000003,628.861,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,-77.2235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.7589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,49.896,49.896,49.896,49.896,127.1342,49.896,49.896,49.896,49.896,127.1342,0.0,0.0,0.0,0.0,0.0,16580.9743,53671.3419,70292.04485,89627.883125,165299.8706,0.0,0.0,0.0,4.1156749999999995,11.2906,49.896,49.896,49.896,49.896,127.1342
2046,213.1101,372.38120000000004,424.1155,477.05862499999995,642.7453,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,-75.4975,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.4981,0.0,0.0,0.0,0.0,75.4981,0.0,0.0,0.0,0.0,0.0,17741.6193,54002.65695,70080.68890000001,88709.15212500001,161175.7783,0.0,0.0,0.0,4.1156749999999995,11.2906,0.0,0.0,0.0,0.0,75.4981
2047,228.0254,371.811475,423.55915000000005,476.534475,642.3374,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,-20.2614,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2614,0.0,0.0,0.0,0.0,20.2614,0.0,0.0,0.0,0.0,0.0,18982.8814,50469.772849999994,65495.9709,82905.749675,150631.5685,0.0,0.0,0.0,4.1156749999999995,11.2906,0.0,0.0,0.0,0.0,20.2614
2048,234.3535,371.811075,423.55875000000003,476.53407500000003,642.337,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18602.4756,47168.012,61211.18775,77482.009,140777.1668,0.0,0.0,0.0,4.1156749999999995,11.2906,0.0,0.0,0.0,0.0,0.0
2049,233.4994,371.810275,423.55795,476.533275,642.3363,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17385.4912,44082.254225,57206.71755,72413.09252500001,131567.4456,0.0,0.0,0.0,4.1156749999999995,11.2906,0.0,0.0,0.0,0.0,0.0
2050,233.4993,371.810875,423.55885,476.534475,642.3385,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16248.1226,41198.36840000001,53464.222,67675.787475,122960.2295,0.0,0.0,0.0,4.1156749999999995,11.2906,0.0,0.0,0.0,0.0,0.0
2051,233.498,371.80897500000003,423.55665,476.531975,642.3349,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1979500000000005,420.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15185.1613,38503.148025,49966.56265,63248.39945,114916.1024,0.0,0.0,0.0,4.1156749999999995,11.2906,0.0,0.0,0.0,0.0,0.0
