Y,λ_ets_min,λ_ets_Q1,λ_ets_mean,λ_ets_Q3,λ_ets_max,λ_product_min,λ_product_Q1,λ_product_mean,λ_product_Q3,λ_product_max,BF-BOF_b_min,BF-BOF_b_Q1,BF-BOF_b_mean,BF-BOF_b_Q3,BF-BOF_b_max,BF-BOF_cap,BF-BOF_g_min,BF-BOF_g_Q1,BF-BOF_g_mean,BF-BOF_g_Q3,BF-BOF_g_max,BF-BOF_bank_min,BF-BOF_bank_Q1,BF-BOF_bank_mean,BF-BOF_bank_Q3,BF-BOF_bank_max,BF-BOF_netto_emiss_min,BF-BOF_netto_emiss_Q1,BF-BOF_netto_emiss_mean,BF-BOF_netto_emiss_Q3,BF-BOF_netto_emiss_max,BF-BlendH2-BOF_b_min,BF-BlendH2-BOF_b_Q1,BF-BlendH2-BOF_b_mean,BF-BlendH2-BOF_b_Q3,BF-BlendH2-BOF_b_max,BF-BlendH2-BOF_cap,BF-BlendH2-BOF_g_min,BF-BlendH2-BOF_g_Q1,BF-BlendH2-BOF_g_mean,BF-BlendH2-BOF_g_Q3,BF-BlendH2-BOF_g_max,BF-BlendH2-BOF_bank_min,BF-BlendH2-BOF_bank_Q1,BF-BlendH2-BOF_bank_mean,BF-BlendH2-BOF_bank_Q3,BF-BlendH2-BOF_bank_max,BF-BlendH2-BOF_netto_emiss_min,BF-BlendH2-BOF_netto_emiss_Q1,BF-BlendH2-BOF_netto_emiss_mean,BF-BlendH2-BOF_netto_emiss_Q3,BF-BlendH2-BOF_netto_emiss_max,HDRI-EAF_b_min,HDRI-EAF_b_Q1,HDRI-EAF_b_mean,HDRI-EAF_b_Q3,HDRI-EAF_b_max,HDRI-EAF_cap,HDRI-EAF_g_min,HDRI-EAF_g_Q1,HDRI-EAF_g_mean,HDRI-EAF_g_Q3,HDRI-EAF_g_max,HDRI-EAF_bank_min,HDRI-EAF_bank_Q1,HDRI-EAF_bank_mean,HDRI-EAF_bank_Q3,HDRI-EAF_bank_max,HDRI-EAF_netto_emiss_min,HDRI-EAF_netto_emiss_Q1,HDRI-EAF_netto_emiss_mean,HDRI-EAF_netto_emiss_Q3,HDRI-EAF_netto_emiss_max,trader_b_min,trader_b_Q1,trader_b_mean,trader_b_Q3,trader_b_max,trader_g_min,trader_g_Q1,trader_g_mean,trader_g_Q3,trader_g_max,trader_bank_min,trader_bank_Q1,trader_bank_mean,trader_bank_Q3,trader_bank_max,trader_netto_emiss_min,trader_netto_emiss_Q1,trader_netto_emiss_mean,trader_netto_emiss_Q3,trader_netto_emiss_max,BF-BlendNG-BOF_b_min,BF-BlendNG-BOF_b_Q1,BF-BlendNG-BOF_b_mean,BF-BlendNG-BOF_b_Q3,BF-BlendNG-BOF_b_max,BF-BlendNG-BOF_cap,BF-BlendNG-BOF_g_min,BF-BlendNG-BOF_g_Q1,BF-BlendNG-BOF_g_mean,BF-BlendNG-BOF_g_Q3,BF-BlendNG-BOF_g_max,BF-BlendNG-BOF_bank_min,BF-BlendNG-BOF_bank_Q1,BF-BlendNG-BOF_bank_mean,BF-BlendNG-BOF_bank_Q3,BF-BlendNG-BOF_bank_max,BF-BlendNG-BOF_netto_emiss_min,BF-BlendNG-BOF_netto_emiss_Q1,BF-BlendNG-BOF_netto_emiss_mean,BF-BlendNG-BOF_netto_emiss_Q3,BF-BlendNG-BOF_netto_emiss_max,fringe_b_min,fringe_b_Q1,fringe_b_mean,fringe_b_Q3,fringe_b_max,fringe_e_min,fringe_e_Q1,fringe_e_mean,fringe_e_Q3,fringe_e_max,fringe_g_min,fringe_g_Q1,fringe_g_mean,fringe_g_Q3,fringe_g_max,fringe_π_MAC_min,fringe_π_MAC_Q1,fringe_π_MAC_mean,fringe_π_MAC_Q3,fringe_π_MAC_max,fringe_bank_min,fringe_bank_Q1,fringe_bank_mean,fringe_bank_Q3,fringe_bank_max,fringe_netto_emiss_min,fringe_netto_emiss_Q1,fringe_netto_emiss_mean,fringe_netto_emiss_Q3,fringe_netto_emiss_max
2034,27.4151,158.32605,207.17849999999999,257.919525,447.7386,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,-88.979,-83.5337,-75.1212,-60.8449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.812075,495.5378,730.3919,1367.7054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,720.72,781.566875,795.84175,804.253125,809.699,720.72,781.566875,795.84175,804.253125,809.699,0.0,0.0,0.0,0.0,0.0,661.1877,22054.189075,37763.6835,58530.547475,176373.646,0.0,0.0,0.0,0.0,17.0541,720.72,781.566875,795.84175,804.253125,809.699
2035,42.0605,173.827625,223.01495,275.9739,464.2042,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,-86.9282,-82.92075,-75.74449999999999,-63.998775,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.747725,412.53414999999995,656.870975,1318.4214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,659.736,723.7368250000001,735.48105,742.656225,746.6642,659.736,723.7368250000001,735.48105,742.656225,746.6642,0.0,0.0,0.0,0.0,0.0,1454.5313,24845.049725,40894.95985,62627.685274999996,177181.8061,0.0,0.0,0.0,0.0,17.0541,659.736,723.7368250000001,735.48105,742.656225,746.6642
2036,56.9164,189.44072500000001,238.9244,295.2921,480.6699,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,-85.8548,-82.524425,-74.67474999999999,-62.335049999999995,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.248175,327.47015,580.192375,1263.1752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,598.752,661.089225,673.42725,681.2758249999999,684.6052,598.752,661.089225,673.42725,681.2758249999999,684.6052,0.0,0.0,0.0,0.0,0.0,2489.263,27578.175300000003,43867.1515,67011.62332500001,177546.0565,0.0,0.0,0.0,0.0,17.0541,598.752,661.089225,673.42725,681.2758249999999,684.6052
2037,71.9579,205.15272499999998,255.6463,315.96254999999996,497.1356,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,-85.1257,-80.91024999999999,-74.20965000000001,-56.91185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.32185,243.35515,500.72235,1202.6542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,537.768,594.6811749999999,611.9786,618.677875,622.8938,537.768,594.6811749999999,611.9786,618.677875,622.8938,0.0,0.0,0.0,0.0,0.0,3718.5383,30226.6477,46936.6861,71702.437,177493.7605,0.0,0.0,0.0,0.0,17.0541,537.768,594.6811749999999,611.9786,618.677875,622.8938
2038,87.164,220.9522,273.5415,338.07995,513.6013,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,-84.451,-79.3887,-71.72135,-35.994099999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32775,164.5349,418.78475000000003,1137.4685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,476.784,512.7781,548.50535,556.1727,561.233,476.784,512.7781,548.50535,556.1727,561.233,0.0,0.0,0.0,0.0,0.0,5099.2778,32767.911949999998,50222.2532,76721.607575,177052.3841,0.0,0.0,0.0,0.0,17.0541,476.784,512.7781,548.50535,556.1727,561.233
2039,102.5161,236.828825,292.68944999999997,361.7455,530.067,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,-84.4303,-79.464125,-68.84105,-9.32775,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.6488,334.66535,1068.1584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,415.8,425.12775,484.64390000000003,495.264,500.2283,415.8,425.12775,484.64390000000003,495.264,500.2283,0.0,0.0,0.0,0.0,0.0,6592.2958,35183.42115,53737.8111,82092.12005,176249.2493,0.0,0.0,0.0,0.0,17.0541,415.8,425.12775,484.64390000000003,495.264,500.2283
2040,117.6516,253.40302499999999,313.17769999999996,380.729675,546.5326,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,-85.2795,-79.33942499999999,-53.987700000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6611,250.948175,993.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,354.816,354.816,408.80370000000005,434.15567500000003,440.0955,354.816,354.816,408.80370000000005,434.15567500000003,440.0955,0.0,0.0,0.0,0.0,0.0,8114.4593,37644.989525,57499.4579,84982.38680000001,175111.3259,0.0,0.0,0.0,0.0,17.0541,354.816,354.816,408.80370000000005,434.15567500000003,440.0955
2041,131.035,271.14127499999995,335.1001,397.19537499999996,562.9983,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,-88.8352,-79.004125,-33.77745,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.883649999999999,171.944125,908.2645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,293.832,293.832,327.60945000000004,372.836125,382.6635,293.832,293.832,327.60945000000004,372.836125,382.6635,0.0,0.0,0.0,0.0,0.0,9407.1899,40280.13605,61524.419949999996,86440.82875,173665.059,0.0,0.0,0.0,0.0,17.0541,293.832,293.832,327.60945000000004,372.836125,382.6635
2042,142.878,290.121175,358.55715,413.661075,579.464,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,-102.8773,-69.69225,-7.883649999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.251875,805.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,232.848,232.848,240.73165,302.54025,335.7168,232.848,232.848,240.73165,302.54025,335.7168,0.0,0.0,0.0,0.0,0.0,10452.8594,43099.745875,65831.1293,87622.38855,171936.2271,0.0,0.0,0.0,0.0,17.0541,232.848,232.848,240.73165,302.54025,335.7168
2043,153.3766,310.42965,377.15139999999997,430.12677499999995,595.9297,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,-124.8681,-55.45965,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.792225,680.6219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,171.864,171.864,171.864,227.32365,296.7241,171.864,171.864,171.864,227.32365,296.7241,0.0,0.0,0.0,0.0,0.0,11258.2536,46116.72809999999,68071.0083,88538.88765,169949.8267,0.0,0.0,0.0,0.0,17.0541,171.864,171.864,171.864,227.32365,296.7241
2044,164.0902,332.15970000000004,393.61704999999995,446.592375,612.3954,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,-146.1572,-35.96185,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.830375,534.4647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,110.88,110.88,110.88,146.84185,257.0409,110.88,110.88,110.88,146.84185,257.0409,0.0,0.0,0.0,0.0,0.0,12043.0758,49344.89905,69293.8712,89202.974,167729.9817,0.0,0.0,0.0,0.0,17.0541,110.88,110.88,110.88,146.84185,257.0409
2045,175.5786,355.41089999999997,410.08275000000003,463.05807500000003,628.861,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,-164.61,-10.830375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.8546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,49.896,49.896,49.896,60.726375,214.5061,49.896,49.896,49.896,60.726375,214.5061,0.0,0.0,0.0,0.0,0.0,12885.7612,52799.042,70292.04795000001,89627.885725,165299.8723,0.0,0.0,0.0,0.0,17.0541,49.896,49.896,49.896,60.726375,214.5061
2046,187.8685,372.56190000000004,423.72855,476.572325,642.342,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,-168.9898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.8649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.9897,0.0,0.0,0.0,0.0,168.9897,0.0,0.0,0.0,0.0,0.0,13787.5985,54002.65695,70080.68890000001,88709.15212500001,161175.7782,0.0,0.0,0.0,0.0,17.0541,0.0,0.0,0.0,0.0,168.9897
2047,201.0187,371.815675,423.5633,476.5386,642.3416,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,-120.2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.2861,0.0,0.0,0.0,0.0,120.2861,0.0,0.0,0.0,0.0,0.0,14752.6085,50469.772849999994,65495.9709,82905.749675,150631.5685,0.0,0.0,0.0,0.0,17.0541,0.0,0.0,0.0,0.0,120.2861
2048,215.0898,371.815675,423.56335,476.53867499999996,642.3416,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,-68.1709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.1709,0.0,0.0,0.0,0.0,68.1709,0.0,0.0,0.0,0.0,0.0,15785.2586,47168.012,61211.18775,77482.009,140777.1668,0.0,0.0,0.0,0.0,17.0541,0.0,0.0,0.0,0.0,68.1709
2049,230.1459,371.814775,423.56245,476.53777499999995,642.3407,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,-12.4079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4079,0.0,0.0,0.0,0.0,12.4079,0.0,0.0,0.0,0.0,0.0,16890.1881,44082.254225,57206.71755,72413.09252500001,131567.4456,0.0,0.0,0.0,0.0,17.0541,0.0,0.0,0.0,0.0,12.4079
2050,234.068,371.813575,423.56125,476.536575,642.3394,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16248.1226,41198.36840000001,53464.222,67675.787475,122960.2295,0.0,0.0,0.0,0.0,17.0541,0.0,0.0,0.0,0.0,0.0
2051,233.5013,371.812275,423.55994999999996,476.53527499999996,642.3383,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15185.1613,38503.148025,49966.56265,63248.39945,114916.1024,0.0,0.0,0.0,0.0,17.0541,0.0,0.0,0.0,0.0,0.0
2052,233.5004,371.81167500000004,423.55944999999997,476.53497500000003,642.3386,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14191.7396,35984.250475,46697.72205,59110.653750000005,107398.2265,0.0,0.0,0.0,0.0,17.0541,0.0,0.0,0.0,0.0,0.0
