Y,λ_ets_min,λ_ets_Q1,λ_ets_mean,λ_ets_Q3,λ_ets_max,λ_product_min,λ_product_Q1,λ_product_mean,λ_product_Q3,λ_product_max,BF-BOF_b_min,BF-BOF_b_Q1,BF-BOF_b_mean,BF-BOF_b_Q3,BF-BOF_b_max,BF-BOF_cap,BF-BOF_g_min,BF-BOF_g_Q1,BF-BOF_g_mean,BF-BOF_g_Q3,BF-BOF_g_max,BF-BOF_bank_min,BF-BOF_bank_Q1,BF-BOF_bank_mean,BF-BOF_bank_Q3,BF-BOF_bank_max,BF-BOF_netto_emiss_min,BF-BOF_netto_emiss_Q1,BF-BOF_netto_emiss_mean,BF-BOF_netto_emiss_Q3,BF-BOF_netto_emiss_max,BF-BlendH2-BOF_b_min,BF-BlendH2-BOF_b_Q1,BF-BlendH2-BOF_b_mean,BF-BlendH2-BOF_b_Q3,BF-BlendH2-BOF_b_max,BF-BlendH2-BOF_cap,BF-BlendH2-BOF_g_min,BF-BlendH2-BOF_g_Q1,BF-BlendH2-BOF_g_mean,BF-BlendH2-BOF_g_Q3,BF-BlendH2-BOF_g_max,BF-BlendH2-BOF_bank_min,BF-BlendH2-BOF_bank_Q1,BF-BlendH2-BOF_bank_mean,BF-BlendH2-BOF_bank_Q3,BF-BlendH2-BOF_bank_max,BF-BlendH2-BOF_netto_emiss_min,BF-BlendH2-BOF_netto_emiss_Q1,BF-BlendH2-BOF_netto_emiss_mean,BF-BlendH2-BOF_netto_emiss_Q3,BF-BlendH2-BOF_netto_emiss_max,HDRI-EAF_b_min,HDRI-EAF_b_Q1,HDRI-EAF_b_mean,HDRI-EAF_b_Q3,HDRI-EAF_b_max,HDRI-EAF_cap,HDRI-EAF_g_min,HDRI-EAF_g_Q1,HDRI-EAF_g_mean,HDRI-EAF_g_Q3,HDRI-EAF_g_max,HDRI-EAF_bank_min,HDRI-EAF_bank_Q1,HDRI-EAF_bank_mean,HDRI-EAF_bank_Q3,HDRI-EAF_bank_max,HDRI-EAF_netto_emiss_min,HDRI-EAF_netto_emiss_Q1,HDRI-EAF_netto_emiss_mean,HDRI-EAF_netto_emiss_Q3,HDRI-EAF_netto_emiss_max,trader_b_min,trader_b_Q1,trader_b_mean,trader_b_Q3,trader_b_max,trader_g_min,trader_g_Q1,trader_g_mean,trader_g_Q3,trader_g_max,trader_bank_min,trader_bank_Q1,trader_bank_mean,trader_bank_Q3,trader_bank_max,trader_netto_emiss_min,trader_netto_emiss_Q1,trader_netto_emiss_mean,trader_netto_emiss_Q3,trader_netto_emiss_max,BF-BlendNG-BOF_b_min,BF-BlendNG-BOF_b_Q1,BF-BlendNG-BOF_b_mean,BF-BlendNG-BOF_b_Q3,BF-BlendNG-BOF_b_max,BF-BlendNG-BOF_cap,BF-BlendNG-BOF_g_min,BF-BlendNG-BOF_g_Q1,BF-BlendNG-BOF_g_mean,BF-BlendNG-BOF_g_Q3,BF-BlendNG-BOF_g_max,BF-BlendNG-BOF_bank_min,BF-BlendNG-BOF_bank_Q1,BF-BlendNG-BOF_bank_mean,BF-BlendNG-BOF_bank_Q3,BF-BlendNG-BOF_bank_max,BF-BlendNG-BOF_netto_emiss_min,BF-BlendNG-BOF_netto_emiss_Q1,BF-BlendNG-BOF_netto_emiss_mean,BF-BlendNG-BOF_netto_emiss_Q3,BF-BlendNG-BOF_netto_emiss_max,fringe_b_min,fringe_b_Q1,fringe_b_mean,fringe_b_Q3,fringe_b_max,fringe_e_min,fringe_e_Q1,fringe_e_mean,fringe_e_Q3,fringe_e_max,fringe_g_min,fringe_g_Q1,fringe_g_mean,fringe_g_Q3,fringe_g_max,fringe_π_MAC_min,fringe_π_MAC_Q1,fringe_π_MAC_mean,fringe_π_MAC_Q3,fringe_π_MAC_max,fringe_bank_min,fringe_bank_Q1,fringe_bank_mean,fringe_bank_Q3,fringe_bank_max,fringe_netto_emiss_min,fringe_netto_emiss_Q1,fringe_netto_emiss_mean,fringe_netto_emiss_Q3,fringe_netto_emiss_max
2034,0.0001,162.26704999999998,213.3428,265.3432,447.7386,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,-144.1333,-59.675749999999994,-57.842600000000004,-55.40555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.94135,248.01565,380.0144,1234.4402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,720.72,776.12715,778.5624,780.3947000000001,864.8533,720.72,776.12715,778.5624,780.3947000000001,864.7997,0.0,0.0,0.0,0.0,0.0,0.0,23165.7657,40044.319,61948.128424999995,176373.646,0.0,0.0,0.0,2.996125,12.8393,720.72,776.12715,778.5624,780.3947000000001,864.7997
2035,18.7984,179.18290000000002,230.37585,283.916125,464.2042,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,-135.4396,-56.33635,-54.5049,-53.4085,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.292675,192.2744,326.3278,1099.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,659.736,713.144625,714.24085,716.0743000000001,795.1847,659.736,713.144625,714.24085,716.0743000000001,795.1847,0.0,0.0,0.0,0.0,0.0,290.4951,26399.48215,43639.0992,66283.958775,177181.8061,0.0,0.0,0.0,2.996125,12.8393,659.736,713.144625,714.24085,716.0743000000001,795.1847
2036,39.4726,196.02067499999998,247.3108,303.79025,480.6699,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,-119.8525,-54.00625,-52.73375,-41.024875,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.267875000000004,138.27105,274.01942499999996,979.1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,598.752,639.776875,651.4872,652.756325,718.6141,598.752,639.776875,651.4872,652.756325,718.6141,0.0,0.0,0.0,0.0,0.0,1197.1701,29527.237350000003,47000.76805,70923.82155000001,177546.0565,0.0,0.0,0.0,2.996125,12.8393,598.752,639.776875,651.4872,652.756325,718.6141
2037,59.4151,212.79415,264.6183,325.055575,497.1356,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,-106.9753,-51.70375000000001,-50.88525,-23.24845,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01935,87.38579999999999,222.8508,872.1728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,537.768,561.0164500000001,588.6532500000001,589.469675,644.7534,537.768,561.0164500000001,588.6532500000001,589.469675,644.7534,0.0,0.0,0.0,0.0,0.0,2535.0724,32520.330425,50289.02555,75888.482825,177493.7605,0.0,0.0,0.0,2.996125,12.8393,537.768,561.0164500000001,588.6532500000001,589.469675,644.7534
2038,78.7531,229.514275,283.1416,347.52305,513.6013,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,-96.3368,-50.275850000000005,-43.2645,-1.01935,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.121300000000005,172.624675,775.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,476.784,477.80334999999997,520.0485,527.0591,573.1313,476.784,477.80334999999997,520.0485,527.0591,573.1313,0.0,0.0,0.0,0.0,0.0,4162.5251,35356.722475,53809.2561,81066.43822499999,177052.3841,0.0,0.0,0.0,2.996125,12.8393,476.784,477.80334999999997,520.0485,527.0591,573.1313
2039,97.5934,246.191375,302.9615,364.263975,530.067,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,-87.5496,-49.449374999999996,-30.8414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.27985,123.18355,688.2864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,415.8,415.8,446.6414,465.24687499999993,503.3576,415.8,415.8,446.6414,465.24687499999993,503.3576,0.0,0.0,0.0,0.0,0.0,5974.0889,38020.431300000004,57575.90455,83236.340925,176249.2493,0.0,0.0,0.0,2.996125,12.8393,415.8,415.8,446.6414,465.24687499999993,503.3576
2040,116.0197,263.418075,324.16880000000003,380.729675,546.5326,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,-80.288,-46.624449999999996,-13.27985,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5591,607.9985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,354.816,354.816,368.09585000000004,401.44045,435.1121,354.816,354.816,368.09585000000004,401.44045,435.1121,0.0,0.0,0.0,0.0,0.0,7890.7059,40679.4121,61606.21785,84982.38680000001,175111.3259,0.0,0.0,0.0,2.996125,12.8393,354.816,354.816,368.09585000000004,401.44045,435.1121
2041,134.1059,281.85732499999995,344.22005,397.19537499999996,562.9983,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,-74.2859,-39.314925,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.24425,533.7126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,293.832,293.832,293.832,333.146925,368.1258,293.832,293.832,293.832,333.146925,368.1258,0.0,0.0,0.0,0.0,0.0,9853.0138,43526.96585,64918.817599999995,86440.82875,173665.059,0.0,0.0,0.0,2.996125,12.8393,293.832,293.832,293.832,333.146925,368.1258
2042,151.3841,301.58737499999995,360.68575,413.661075,579.464,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,-71.2695,-27.2248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.019449999999999,462.4431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,232.848,232.848,232.848,260.0728,304.1302,232.848,232.848,232.848,260.0728,304.1302,0.0,0.0,0.0,0.0,0.0,11734.2781,46573.853425,66615.05855,87622.38855,171936.2271,0.0,0.0,0.0,2.996125,12.8393,232.848,232.848,232.848,260.0728,304.1302
2043,165.6717,322.69849999999997,377.15139999999997,430.12677499999995,595.9297,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,-79.3421,-10.019449999999999,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,171.864,171.864,171.864,181.88345,251.2121,171.864,171.864,171.864,181.88345,251.2121,0.0,0.0,0.0,0.0,0.0,13134.4499,49834.023349999996,68071.0083,88538.88765,169949.8267,0.0,0.0,0.0,2.996125,12.8393,171.864,171.864,171.864,181.88345,251.2121
2044,177.5051,341.869375,393.61704999999995,446.592375,612.3954,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,-96.4837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.6172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,110.88,110.88,110.88,110.88,207.3512,110.88,110.88,110.88,110.88,207.3512,0.0,0.0,0.0,0.0,0.0,14092.8361,52271.8819,69293.8712,89202.974,167729.9817,0.0,0.0,0.0,2.996125,12.8393,110.88,110.88,110.88,110.88,207.3512
2045,189.8963,358.335075,410.08275000000003,463.05807500000003,628.861,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,-111.5634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,49.896,49.896,49.896,49.896,161.462,49.896,49.896,49.896,49.896,161.462,0.0,0.0,0.0,0.0,0.0,15073.664,53671.3456,70292.04795000001,89627.885725,165299.8723,0.0,0.0,0.0,2.996125,12.8393,49.896,49.896,49.896,49.896,161.462
2046,203.1879,372.32705,424.07669999999996,477.03545,642.7353,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,-112.2482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.8056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.2481,0.0,0.0,0.0,0.0,112.2481,0.0,0.0,0.0,0.0,0.0,16127.9754,54002.65695,70080.68890000001,88709.15212500001,161175.7783,0.0,0.0,0.0,2.996125,12.8393,0.0,0.0,0.0,0.0,112.2481
2047,217.409,371.813175,423.5608,476.536075,642.339,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,-59.5791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5789,0.0,0.0,0.0,0.0,59.5789,0.0,0.0,0.0,0.0,0.0,17256.5279,50469.772849999994,65495.9709,82905.749675,150631.5685,0.0,0.0,0.0,2.996125,12.8393,0.0,0.0,0.0,0.0,59.5789
2048,232.6248,371.81287499999996,423.56055000000003,476.5358,642.3387,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,-3.2265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2265,0.0,0.0,0.0,0.0,3.2265,0.0,0.0,0.0,0.0,0.0,18463.9241,47168.012,61211.18775,77482.009,140777.1668,0.0,0.0,0.0,2.996125,12.8393,0.0,0.0,0.0,0.0,3.2265
2049,233.5852,371.81187500000004,423.55955,476.534875,642.3377,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17385.4912,44082.254225,57206.71755,72413.09252500001,131567.4456,0.0,0.0,0.0,2.996125,12.8393,0.0,0.0,0.0,0.0,0.0
2050,233.5001,371.811075,423.55875000000003,476.53407500000003,642.3371,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16248.1226,41198.36840000001,53464.222,67675.787475,122960.2295,0.0,0.0,0.0,2.996125,12.8393,0.0,0.0,0.0,0.0,0.0
2051,233.4995,371.811075,423.55895,476.534475,642.3384,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15185.1613,38503.148025,49966.56265,63248.39945,114916.1024,0.0,0.0,0.0,2.996125,12.8393,0.0,0.0,0.0,0.0,0.0
2052,233.4982,371.80917500000004,423.55685000000005,476.532175,642.3351,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46215,421.9229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14191.7396,35984.250475,46697.72205,59110.653750000005,107398.2265,0.0,0.0,0.0,2.996125,12.8393,0.0,0.0,0.0,0.0,0.0
